merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{bul}решихме,r ɛ ʃ i x m ɛ,0,решихме,0
{bul}решихте,r ɛ ʃ i x t̪ ɛ,0,решихте,0
{bul}решиш,r ɛ ʃ i ʃ,0,решиш,0
{bul}ръб,r ɤ p,0,ръб,0
{bul}ръжда,r ɤ ʒ d̪ a,0,ръжда,0
{bul}ръменетата,r ɐ m ɛ n ɛ t̪ ə t̪ ə,0,ръменетата,0
{bul}ръменията,r ɐ m ɛ n i j ə t̪ ə,0,ръменията,0
{bul}ръмеше,r ɐ m ɛ ʃ ɛ,0,ръмеше,0
{bul}ръмим,r ɐ m i m,0,ръмим,0
{bul}ръмящият,r ɐ mʲ a ʃ t̪ i j ə t̪,0,ръмящият,0
{bul}сапун,s ə p u n,0,сапун,0
{bul}свастика,s v a s t̪ i k ə,0,свастика,0
{bul}светлина,s v ɛ t̪ ɫ i n a,0,светлина,0
{bul}свещеник,s v ɛ ʃ t̪ ɛ n i k,0,свещеник,0
{bul}свиран,s v i ɾ ə n,0,свиран,0
{bul}свирана,s v i ɾ ə n ə,0,свирана,0
{bul}свиранетата,s v i ɾ ə n ɛ t̪ ə t̪ ə,0,свиранетата,0
{bul}свираха,s v i ɾ ə x ə,0,свираха,0
{bul}свираш,s v i ɾ ə ʃ,0,свираш,0
{bul}свре,s v r ɛ,0,свре,0
{bul}сврели,s v r ɛ ɫ i,0,сврели,0
{bul}сврелия,s v r ɛ ɫ i j ə,0,сврелия,0
{bul}сврени,s v r ɛ n i,0,сврени,0
{bul}свреше,s v r ɛ ʃ ɛ,0,свреше,0
{bul}сврял,s v rʲ a ɫ,0,сврял,0
{bul}сврялото,s v rʲ a ɫ o̝ t̪ o̝,0,сврялото,0
{bul}сврян,s v rʲ a n,0,сврян,0
{bul}сграда,z ɡ r a d̪ ə,0,сграда,0
{bul}северняк,s ɛ v ɛ r nʲ a k,0,северняк,0
{bul}северозападен,s ɛ v ɛ r o z a p ə d̪ ɛ n,0,северозападен,0
{bul}североизточен,s ɛ v ɛ r o i s t̪ t͡ʃ ʃ ɛ n,0,североизточен,0
{bul}седели,s ɛ d̪ ɛ ɫ i,0,седели,0
{bul}седелият,s ɛ d̪ ɛ ɫ i j ə t̪,0,седелият,0
{bul}седене,s ɛ d̪ ɛ n ɛ,0,седене,0
{bul}седенета,s ɛ d̪ ɛ n ɛ t̪ ə,0,седенета,0
{bul}седеше,s ɛ d̪ ɛ ʃ ɛ,0,седеше,0
{bul}седим,s ɛ d̪ i m,0,седим,0
{bul}седите,s ɛ d̪ i t̪ ɛ,0,седите,0
{bul}седиш,s ɛ d̪ i ʃ,0,седиш,0
{bul}седне,s ɛ d̪ n ɛ,0,седне,0
{bul}седнете,s ɛ d̪ n ɛ t̪ ɛ,0,седнете,0
{bul}седнехме,s ɛ d̪ n ɛ x m ɛ,0,седнехме,0
{bul}седнеш,s ɛ d̪ n ɛ ʃ,0,седнеш,0
{bul}седяло,s ɛ dʲ a ɫ o̝,0,седяло,0
{bul}седят,s ɛ dʲ ɤ t̪,0,седят,0
{bul}седяха,s ɛ dʲ a x ə,0,седяха,0
{bul}седяхме,s ɛ dʲ a x m ɛ,0,седяхме,0
{bul}седяхте,s ɛ dʲ a x t̪ ɛ,0,седяхте,0
{bul}седящ,s ɛ dʲ a ʃ t̪,0,седящ,0
{bul}седящите,s ɛ dʲ a ʃ t̪ i t̪ ɛ,0,седящите,0
{bul}седящия,s ɛ dʲ a ʃ t̪ i j ə,0,седящия,0
{bul}седящият,s ɛ dʲ a ʃ t̪ i j ə t̪,0,седящият,0
{bul}седящото,s ɛ dʲ a ʃ t̪ o̝ t̪ o̝,0,седящото,0
{bul}секат,s ɛ k ɤ t̪,0,секат,0
{bul}секира,s ɛ k i r ə,0,секира,0
{bul}секли,s ɛ k ɫ i,0,секли,0
{bul}секлите,s ɛ k ɫ i t̪ ɛ,0,секлите,0
{bul}секлият,s ɛ k ɫ i j ə t̪,0,секлият,0
{bul}секс,s ɛ k s,0,секс,0
{bul}сериозен,s ɛ r i ɔ z ɛ n,0,сериозен,0
{bul}сечала,s ɛ t͡ʃ a ɫ ə,0,сечала,0
{bul}сечах,s ɛ t͡ʃ a x,0,сечах,0
{bul}сечахме,s ɛ t͡ʃ a x m ɛ,0,сечахме,0
{bul}сечащ,s ɛ t͡ʃ a ʃ t̪,0,сечащ,0
{bul}сечащите,s ɛ t͡ʃ a ʃ t̪ i t̪ ɛ,0,сечащите,0
{bul}сечем,s ɛ t͡ʃ ɛ m,0,сечем,0
{bul}сечена,s ɛ t͡ʃ ɛ n ə,0,сечена,0
{bul}сечене,s ɛ t͡ʃ ɛ n ɛ,0,сечене,0
{bul}сеченето,s ɛ t͡ʃ ɛ n ɛ t̪ o̝,0,сеченето,0
{bul}сечени,s ɛ t͡ʃ ɛ n i,0,сечени,0
{bul}сечените,s ɛ t͡ʃ ɛ n i t̪ ɛ,0,сечените,0
{bul}сечено,s ɛ t͡ʃ ɛ n o̝,0,сечено,0
{bul}сечете,s ɛ t͡ʃ ɛ t̪ ɛ,0,сечете,0
{bul}сечи,s ɛ t͡ʃ i,0,сечи,0
{bul}сила,s i ɫ ə,0,сила,0
{bul}сияела,s i j a ɛ ɫ ə,0,сияела,0
{bul}сияели,s i j a ɛ ɫ i,0,сияели,0
{bul}сияещ,s i j a ɛ ʃ t̪,0,сияещ,0
{bul}сияещата,s i j a ɛ ʃ t̪ ə t̪ ə,0,сияещата,0
{bul}сияещия,s i j a ɛ ʃ t̪ i j ə,0,сияещия,0
{bul}сияещият,s i j a ɛ ʃ t̪ i j ə t̪,0,сияещият,0
{bul}сиянията,s i j a n i j ə t̪ ə,0,сиянията,0
{bul}скръб,s k r ɤ p,0,скръб,0
{bul}скубания,s k u b ə n i j ə,0,скубания,0
{bul}скубе,s k u b ɛ,0,скубе,0
{bul}скубейки,s k u b ɛ j kʲ i,0,скубейки,0
{bul}скубел,s k u b ɛ ɫ,0,скубел,0
{bul}скубеш,s k u b ɛ ʃ,0,скубеш,0
{bul}скубещата,s k u b ɛ ʃ t̪ ə t̪ ə,0,скубещата,0
{bul}скубещите,s k u b ɛ ʃ t̪ i t̪ ɛ,0,скубещите,0
{bul}скуби,s k o b i,0,скуби,0
{bul}скубят,s k u bʲ ə t̪,0,скубят,0
{bul}слаб,s ɫ a p,0,слаб,0
{bul}слез,s ɫ ɛ s,0,слез,0
{bul}слезе,s ɫ ɛ z ɛ,0,слезе,0
{bul}слезела,s ɫ ɛ z ɛ ɫ ə,0,слезела,0
{bul}слезем,s ɫ ɛ z ɛ m,0,слезем,0
{bul}слезете,s ɫ ɛ z ɛ t̪ ɛ,0,слезете,0
{bul}слезехме,s ɫ ɛ z ɛ x m ɛ,0,слезехме,0
{bul}слезеш,s ɫ ɛ z ɛ ʃ,0,слезеш,0
{bul}слезеше,s ɫ ɛ z ɛ ʃ ɛ,0,слезеше,0
{bul}слезли,s ɫ ɛ z ɫ i,0,слезли,0
{bul}слезте,s ɫ ɛ s t̪ ɛ,0,слезте,0
{bul}слиза,s ɫ i z ə,0,слиза,0
{bul}слизай,s ɫ i z ə j,0,слизай,0
{bul}слизайки,s ɫ i z ə j kʲ i,0,слизайки,0
{bul}слизайте,s ɫ i z ə j t̪ ɛ,0,слизайте,0
{bul}слизал,s ɫ i z ə ɫ,0,слизал,0
{bul}слизала,s ɫ i z ə ɫ ə,0,слизала,0
{bul}слизалия,s ɫ i z ə ɫ i j ə,0,слизалия,0
{bul}слизам,s ɫ i z ə m,0,слизам,0
{bul}слизаме,s ɫ i z ə m ɛ,0,слизаме,0
{bul}слизане,s ɫ i z ə n ɛ,0,слизане,0
{bul}слизането,s ɫ i z ə n ɛ t̪ o̝,0,слизането,0
{bul}слизат,s ɫ i z ə t̪,0,слизат,0
{bul}слизате,s ɫ i z ə t̪ ɛ,0,слизате,0
{bul}слизаха,s ɫ i z ə x ə,0,слизаха,0
{bul}слизахме,s ɫ i z ə x m ɛ,0,слизахме,0
{bul}слизаш,s ɫ i z ə ʃ,0,слизаш,0
{bul}слизаше,s ɫ i z ə ʃ ɛ,0,слизаше,0
{bul}слизаща,s ɫ i z ə ʃ t̪ ə,0,слизаща,0
{bul}слизащи,s ɫ i z ə ʃ t̪ i,0,слизащи,0
{bul}слизащо,s ɫ i z ə ʃ t̪ o̝,0,слизащо,0
{bul}словенец,s ɫ o v ɛ n ɛ t͡s,0,словенец,0
{bul}словенски,s ɫ o v ɛ n s kʲ i,0,словенски,0
{bul}слушай,s ɫ u ʃ ə j,0,слушай,0
{bul}слушайки,s ɫ u ʃ ə j kʲ i,0,слушайки,0
{bul}слушайте,s ɫ u ʃ ə j t̪ ɛ,0,слушайте,0
{bul}слушаме,s ɫ u ʃ ə m ɛ,0,слушаме,0
{bul}слушан,s ɫ u ʃ ə n,0,слушан,0
{bul}слушане,s ɫ u ʃ ə n ɛ,0,слушане,0
{bul}слушането,s ɫ u ʃ ə n ɛ t̪ o̝,0,слушането,0
{bul}слушани,s ɫ u ʃ ə n i,0,слушани,0
{bul}слушания,s ɫ u ʃ ə n i j ə,0,слушания,0
{bul}слушанията,s ɫ u ʃ ə n i j ə t̪ ə,0,слушанията,0
{bul}слушат,s ɫ u ʃ ə t̪,0,слушат,0
{bul}слушате,s ɫ u ʃ ə t̪ ɛ,0,слушате,0
{bul}слушаш,s ɫ u ʃ ə ʃ,0,слушаш,0
{bul}слушаше,s ɫ u ʃ ə ʃ ɛ,0,слушаше,0
{bul}слушащи,s ɫ u ʃ ə ʃ t̪ i,0,слушащи,0
{bul}слушащите,s ɫ u ʃ ə ʃ t̪ i t̪ ɛ,0,слушащите,0
{bul}слушащия,s ɫ u ʃ ə ʃ t̪ i j ə,0,слушащия,0
{bul}слязат,s lʲ a z ə t̪,0,слязат,0
{bul}слязла,s lʲ a z ɫ ə,0,слязла,0
{bul}слязло,s lʲ a z ɫ o̝,0,слязло,0
{bul}слязох,s lʲ a z o̝ x,0,слязох,0
{bul}слязоха,s lʲ a z o̝ x ə,0,слязоха,0
{bul}слязохме,s lʲ a z o̝ x m ɛ,0,слязохме,0
{bul}слязъл,s lʲ a z ə ɫ,0,слязъл,0
{bul}смажат,s m a ʒ ə t̪,0,смажат,0
{bul}смаже,s m a ʒ ɛ,0,смаже,0
{bul}смажем,s m a ʒ ɛ m,0,смажем,0
{bul}смажеш,s m a ʒ ɛ ʃ,0,смажеш,0
{bul}смаза,s m a z ə,0,смаза,0
{bul}смазалият,s m a z ə ɫ i j ə t̪,0,смазалият,0
{bul}смазан,s m a z ə n,0,смазан,0
{bul}смазана,s m a z ə n ə,0,смазана,0
{bul}смазаната,s m a z ə n ə t̪ ə,0,смазаната,0
{bul}смазани,s m a z ə n i,0,смазани,0
{bul}смазаните,s m a z ə n i t̪ ɛ,0,смазаните,0
{bul}смазаният,s m a z ə n i j ə t̪,0,смазаният,0
{bul}смазано,s m a z ə n o̝,0,смазано,0
{bul}смазаното,s m a z ə n o̝ t̪ o̝,0,смазаното,0
{bul}смазаха,s m a z ə x ə,0,смазаха,0
{bul}смазва,s m a z v ə,0,смазва,0
{bul}смазвайте,s m a z v ə j t̪ ɛ,0,смазвайте,0
{bul}смазване,s m a z v ə n ɛ,0,смазване,0
{bul}смазването,s m a z v ə n ɛ t̪ o̝,0,смазването,0
{bul}смазваното,s m a z v ə n o̝ t̪ o̝,0,смазваното,0
{bul}смазват,s m a z v ə t̪,0,смазват,0
{bul}смазвате,s m a z v ə t̪ ɛ,0,смазвате,0
{bul}смазваха,s m a z v ə x ə,0,смазваха,0
{bul}смазващ,s m a z v ə ʃ t̪,0,смазващ,0
{bul}смазваща,s m a z v ə ʃ t̪ ə,0,смазваща,0
{bul}смазващата,s m a z v ə ʃ t̪ ə t̪ ə,0,смазващата,0
{bul}смазващите,s m a z v ə ʃ t̪ i t̪ ɛ,0,смазващите,0
{bul}смазващо,s m a z v ə ʃ t̪ o̝,0,смазващо,0
{bul}смазващото,s m a z v ə ʃ t̪ o̝ t̪ o̝,0,смазващото,0
{bul}смърт,s m ɤ r t̪,0,смърт,0
{bul}снесе,s n ɛ s ɛ,0,снесе,0
{bul}снесения,s n ɛ s ɛ n i j ə,0,снесения,0
{bul}снесеното,s n ɛ s ɛ n o̝ t̪ o̝,0,снесеното,0
{bul}снеси,s n ɛ s i,0,снеси,0
{bul}снеслата,s n ɛ s ɫ ə t̪ ə,0,снеслата,0
{bul}снесохме,s n ɛ s o̝ x m ɛ,0,снесохме,0
{bul}снесъл,s n ɛ s ə ɫ,0,снесъл,0
{bul}сок,s ɔ k,0,сок,0
{bul}сонет,s o n ɛ t̪,0,сонет,0
{bul}спа,s p a,0,спа,0
{bul}спагети,s p ə ɡ ɛ t̪ i,0,спагети,0
{bul}спал,s p a ɫ,0,спал,0
{bul}спането,s p ə n ɛ t̪ o,0,спането,0
{bul}спасен,s p ɐ s ɛ n,0,спасен,0
{bul}спасена,s p ɐ s ɛ n ə,0,спасена,0
{bul}спасени,s p ɐ s ɛ n i,0,спасени,0
{bul}спасените,s p ɐ s ɛ n i t̪ ɛ,0,спасените,0
{bul}спасения,s p ɐ s ɛ n i j ə,0,спасения,0
{bul}спасено,s p ɐ s ɛ n o̝,0,спасено,0
{bul}спасеното,s p ɐ s ɛ n o̝ t̪ o̝,0,спасеното,0
{bul}спасете,s p ɐ s ɛ t̪ ɛ,0,спасете,0
{bul}спаси,s p ɐ s i,0,спаси,0
{bul}спасил,s p ɐ s i ɫ,0,спасил,0
{bul}спасила,s p ɐ s i ɫ ə,0,спасила,0
{bul}спасили,s p ɐ s i ɫ i,0,спасили,0
{bul}спасилия,s p ɐ s i ɫ i j ə,0,спасилия,0
{bul}спасило,s p ɐ s i ɫ o̝,0,спасило,0
{bul}спасим,s p ɐ s i m,0,спасим,0
{bul}спасите,s p ɐ s i t̪ ɛ,0,спасите,0
{bul}спасиха,s p ɐ s i x ə,0,спасиха,0
{bul}спасиш,s p ɐ s i ʃ,0,спасиш,0
{bul}спасява,s p ɐ sʲ a v ə,0,спасява,0
{bul}спасявай,s p ɐ sʲ a v ə j,0,спасявай,0
{bul}спасявайки,s p ɐ sʲ a v ə j kʲ i,0,спасявайки,0
{bul}спасявал,s p ɐ sʲ a v ə ɫ,0,спасявал,0
{bul}спасявали,s p ɐ sʲ a v ə ɫ i,0,спасявали,0
{bul}спасявалият,s p ɐ sʲ a v ə ɫ i j ə t̪,0,спасявалият,0
{bul}спасяваме,s p ɐ sʲ a v ə m ɛ,0,спасяваме,0
{bul}спасявана,s p ɐ sʲ a v ə n ə,0,спасявана,0
{bul}спасяване,s p ɐ sʲ a v ə n ɛ,0,спасяване,0
{bul}спасяването,s p ɐ sʲ a v ə n ɛ t̪ o̝,0,спасяването,0
{bul}спасявани,s p ɐ sʲ a v ə n i,0,спасявани,0
{bul}спасявания,s p ɐ sʲ a v ə n i j ə,0,спасявания,0
{bul}спасяванията,s p ɐ sʲ a v ə n i j ə t̪ ə,0,спасяванията,0
{bul}спасяват,s p ɐ sʲ a v ə t̪,0,спасяват,0
{bul}спасявате,s p ɐ sʲ a v ə t̪ ɛ,0,спасявате,0
{bul}спасявах,s p ɐ sʲ a v ə x,0,спасявах,0
{bul}спасяваха,s p ɐ sʲ a v ə x ə,0,спасяваха,0
{bul}спасявахте,s p ɐ sʲ a v ə x t̪ ɛ,0,спасявахте,0
{bul}спасяваш,s p ɐ sʲ a v ə ʃ,0,спасяваш,0
{bul}спасяваше,s p ɐ sʲ a v ə ʃ ɛ,0,спасяваше,0
{bul}спасяло,s p ɐ sʲ a ɫ o̝,0,спасяло,0
{bul}спасят,s p ɐ sʲ ɤ t̪,0,спасят,0
{bul}спах,s p a x,0,спах,0
{bul}спахте,s p a x t̪ ɛ,0,спахте,0
{bul}спеклата,s p ɛ k ɫ ə t̪ ə,0,спеклата,0
{bul}спеклите,s p ɛ k ɫ i t̪ ɛ,0,спеклите,0
{bul}спекъл,s p ɛ k ə ɫ,0,спекъл,0
{bul}спели,s p ɛ ɫ i,0,спели,0
{bul}спестен,s p ɛ s t̪ ɛ n,0,спестен,0
{bul}спестена,s p ɛ s t̪ ɛ n ə,0,спестена,0
{bul}спестената,s p ɛ s t̪ ɛ n ə t̪ ə,0,спестената,0
{bul}спестени,s p ɛ s t̪ ɛ n i,0,спестени,0
{bul}спестените,s p ɛ s t̪ ɛ n i t̪ ɛ,0,спестените,0
{bul}спестеният,s p ɛ s t̪ ɛ n i j ə t̪,0,спестеният,0
{bul}спестено,s p ɛ s t̪ ɛ n o̝,0,спестено,0
{bul}спестеното,s p ɛ s t̪ ɛ n o̝ t̪ o̝,0,спестеното,0
{bul}спестете,s p ɛ s t̪ ɛ t̪ ɛ,0,спестете,0
{bul}спести,s p ɛ s t̪ i,0,спести,0
{bul}спестил,s p ɛ s t̪ i ɫ,0,спестил,0
{bul}спестила,s p ɛ s t̪ i ɫ ə,0,спестила,0
{bul}спестили,s p ɛ s t̪ i ɫ i,0,спестили,0
{bul}спестилите,s p ɛ s t̪ i ɫ i t̪ ɛ,0,спестилите,0
{bul}спестило,s p ɛ s t̪ i ɫ o̝,0,спестило,0
{bul}спестилото,s p ɛ s t̪ i ɫ o̝ t̪ o̝,0,спестилото,0
{bul}спестим,s p ɛ s t̪ i m,0,спестим,0
{bul}спестите,s p ɛ s t̪ i t̪ ɛ,0,спестите,0
{bul}спестиха,s p ɛ s t̪ i x ə,0,спестиха,0
{bul}спестихме,s p ɛ s t̪ i x m ɛ,0,спестихме,0
{bul}спестиш,s p ɛ s t̪ i ʃ,0,спестиш,0
{bul}спестява,s p ɛ s tʲ a v ə,0,спестява,0
{bul}спестявай,s p ɛ s tʲ a v ə j,0,спестявай,0
{bul}спестявайки,s p ɛ s tʲ a v ə j kʲ i,0,спестявайки,0
{bul}спестявали,s p ɛ s tʲ a v ə ɫ i,0,спестявали,0
{bul}спестявалите,s p ɛ s tʲ a v ə ɫ i t̪ ɛ,0,спестявалите,0
{bul}спестяваме,s p ɛ s tʲ a v ə m ɛ,0,спестяваме,0
{bul}спестяване,s p ɛ s tʲ a v ə n ɛ,0,спестяване,0
{bul}спестяването,s p ɛ s tʲ a v ə n ɛ t̪ o̝,0,спестяването,0
{bul}спестявани,s p ɛ s tʲ a v ə n i,0,спестявани,0
{bul}спестявания,s p ɛ s tʲ a v ə n i j ə,0,спестявания,0
{bul}спестяванията,s p ɛ s tʲ a v ə n i j ə t̪ ə,0,спестяванията,0
{bul}спестяват,s p ɛ s tʲ a v ə t̪,0,спестяват,0
{bul}спестявате,s p ɛ s tʲ a v ə t̪ ɛ,0,спестявате,0
{bul}спестяваш,s p ɛ s tʲ a v ə ʃ,0,спестяваш,0
{bul}спестяваше,s p ɛ s tʲ a v ə ʃ ɛ,0,спестяваше,0
{bul}спестяващи,s p ɛ s tʲ a v ə ʃ t̪ i,0,спестяващи,0
{bul}спестяващите,s p ɛ s tʲ a v ə ʃ t̪ i t̪ ɛ,0,спестяващите,0
{bul}спестят,s p ɛ s tʲ ɤ t̪,0,спестят,0
{bul}спете,s p ɛ t̪ ɛ,0,спете,0
{bul}спечела,s p ɛ t͡ʃ ɛ ɫ ə,0,спечела,0
{bul}спечели,s p ɛ t͡ʃ ɛ ɫ i,0,спечели,0
{bul}спечен,s p ɛ t͡ʃ ɛ n,0,спечен,0
{bul}спечени,s p ɛ t͡ʃ ɛ n i,0,спечени,0
{bul}спечените,s p ɛ t͡ʃ ɛ n i t̪ ɛ,0,спечените,0
{bul}спечено,s p ɛ t͡ʃ ɛ n o̝,0,спечено,0
{bul}спеше,s p ɛ ʃ ɛ,0,спеше,0
{bul}спи,s p i,0,спи,0
{bul}спим,s p i m,0,спим,0
{bul}спиранията,s p i ɾ ə n i j ə t̪ ə,0,спиранията,0
{bul}спите,s p i t̪ ɛ,0,спите,0
{bul}спичай,s p i t͡ʃ ə j,0,спичай,0
{bul}спичани,s p i t͡ʃ ə n i,0,спичани,0
{bul}спичаният,s p i t͡ʃ ə n i j ə t̪,0,спичаният,0
{bul}спичат,s p i t͡ʃ ə t̪,0,спичат,0
{bul}спичащото,s p i t͡ʃ ə ʃ t̪ o̝ t̪ o̝,0,спичащото,0
{bul}способен,s p o s ɔ b ɛ n,0,способен,0
{bul}сприятелява,s p r i j ə t̪ ɛ lʲ a v ə,0,сприятелява,0
{bul}сприятелявайте,s p r i j ə t̪ ɛ lʲ a v ə j t̪ ɛ,0,сприятелявайте,0
{bul}сприятелявала,s p r i j ə t̪ ɛ lʲ a v ə ɫ ə,0,сприятелявала,0
{bul}сприятеляванетата,s p r i j ə t̪ ɛ lʲ a v ə n ɛ t̪ ə t̪ ə,0,сприятеляванетата,0
{bul}сприятеляванията,s p r i j ə t̪ ɛ lʲ a v ə n i j ə t̪ ə,0,сприятеляванията,0
{bul}сприятеляват,s p r i j ə t̪ ɛ lʲ a v ə t̪,0,сприятеляват,0
{bul}сприятелявате,s p r i j ə t̪ ɛ lʲ a v ə t̪ ɛ,0,сприятелявате,0
{bul}сприятеляваш,s p r i j ə t̪ ɛ lʲ a v ə ʃ,0,сприятеляваш,0
{bul}спял,s pʲ a ɫ,0,спял,0
{bul}спяха,s pʲ a x ə,0,спяха,0
{bul}спяхме,s pʲ a x m ɛ,0,спяхме,0
{bul}спящ,s pʲ a ʃ t̪,0,спящ,0
{bul}спящата,s pʲ a ʃ t̪ ə t̪ ə,0,спящата,0
{bul}спящи,s pʲ a ʃ t̪ i,0,спящи,0
{bul}спящите,s pʲ a ʃ t̪ i t̪ ɛ,0,спящите,0
{bul}спящият,s pʲ a ʃ t̪ i j ə t̪,0,спящият,0
{bul}спящо,s pʲ a ʃ t̪ o,0,спящо,0
{bul}спящото,s pʲ a ʃ t̪ o t̪ o,0,спящото,0
{bul}сравнява,s r ɐ v nʲ a v ə,0,сравнява,0
{bul}сравнявай,s r ɐ v nʲ a v ə j,0,сравнявай,0
{bul}сравнявайки,s r ɐ v nʲ a v ə j kʲ i,0,сравнявайки,0
{bul}сравнявайте,s r ɐ v nʲ a v ə j t̪ ɛ,0,сравнявайте,0
{bul}сравнявалата,s r ɐ v nʲ a v ə ɫ ə t̪ ə,0,сравнявалата,0
{bul}сравнявали,s r ɐ v nʲ a v ə ɫ i,0,сравнявали,0
{bul}сравняваме,s r ɐ v nʲ a v ə m ɛ,0,сравняваме,0
{bul}сравняван,s r ɐ v nʲ a v ə n,0,сравняван,0
{bul}сравнявана,s r ɐ v nʲ a v ə n ə,0,сравнявана,0
{bul}сравняване,s r ɐ v nʲ a v ə n ɛ,0,сравняване,0
{bul}сравняването,s r ɐ v nʲ a v ə n ɛ t̪ o̝,0,сравняването,0
{bul}сравнявани,s r ɐ v nʲ a v ə n i,0,сравнявани,0
{bul}сравняват,s r ɐ v nʲ a v ə t̪,0,сравняват,0
{bul}сравнявате,s r ɐ v nʲ a v ə t̪ ɛ,0,сравнявате,0
{bul}сравняваха,s r ɐ v nʲ a v ə x ə,0,сравняваха,0
{bul}сравнявахте,s r ɐ v nʲ a v ə x t̪ ɛ,0,сравнявахте,0
{bul}сравняваш,s r ɐ v nʲ a v ə ʃ,0,сравняваш,0
{bul}сравняваше,s r ɐ v nʲ a v ə ʃ ɛ,0,сравняваше,0
{bul}сравняващите,s r ɐ v nʲ a v ə ʃ t̪ i t̪ ɛ,0,сравняващите,0
{bul}сравняващо,s r ɐ v nʲ a v ə ʃ t̪ o̝,0,сравняващо,0
{bul}сражение,s r ə ʒ ɛ n i ɛ,0,сражение,0
{bul}срещайки,s r ɛ ʃ t̪ ə j kʲ i,0,срещайки,0
{bul}срещайте,s r ɛ ʃ t̪ ə j t̪ ɛ,0,срещайте,0
{bul}срещаме,s r ɛ ʃ t̪ ə m ɛ,0,срещаме,0
{bul}срещан,s r ɛ ʃ t̪ ə n,0,срещан,0
{bul}срещана,s r ɛ ʃ t̪ ə n ə,0,срещана,0
{bul}срещаната,s r ɛ ʃ t̪ ə n ə t̪ ə,0,срещаната,0
{bul}срещани,s r ɛ ʃ t̪ ə n i,0,срещани,0
{bul}срещаните,s r ɛ ʃ t̪ ə n i t̪ ɛ,0,срещаните,0
{bul}срещания,s r ɛ ʃ t̪ ə n i j ə,0,срещания,0
{bul}срещано,s r ɛ ʃ t̪ ə n o̝,0,срещано,0
{bul}срещаното,s r ɛ ʃ t̪ ə n o̝ t̪ o̝,0,срещаното,0
{bul}срещат,s r ɛ ʃ t̪ ə t̪,0,срещат,0
{bul}срещате,s r ɛ ʃ t̪ ə t̪ ɛ,0,срещате,0
{bul}срещаш,s r ɛ ʃ t̪ ə ʃ,0,срещаш,0
{bul}срещаше,s r ɛ ʃ t̪ ə ʃ ɛ,0,срещаше,0
{bul}срещащата,s r ɛ ʃ t̪ ə ʃ t̪ ə t̪ ə,0,срещащата,0
{bul}срещащите,s r ɛ ʃ t̪ ə ʃ t̪ i t̪ ɛ,0,срещащите,0
{bul}срещащият,s r ɛ ʃ t̪ ə ʃ t̪ i j ə t̪,0,срещащият,0
{bul}срещащо,s r ɛ ʃ t̪ ə ʃ t̪ o̝,0,срещащо,0
{bul}срещнат,s r ɛ ʃ n ə t̪,0,срещнат,0
{bul}срещната,s r ɛ ʃ n ə t̪ ə,0,срещната,0
{bul}срещнатите,s r ɛ ʃ n ə t̪ i t̪ ɛ,0,срещнатите,0
{bul}срещнатия,s r ɛ ʃ n ə t̪ i j ə,0,срещнатия,0
{bul}срещнатият,s r ɛ ʃ n ə t̪ i j ə t̪,0,срещнатият,0
{bul}срещнато,s r ɛ ʃ n ə t̪ o̝,0,срещнато,0
{bul}срещне,s r ɛ ʃ n ɛ,0,срещне,0
{bul}срещнела,s r ɛ ʃ n ɛ ɫ ə,0,срещнела,0
{bul}срещнем,s r ɛ ʃ n ɛ m,0,срещнем,0
{bul}срещнете,s r ɛ ʃ n ɛ t̪ ɛ,0,срещнете,0
{bul}срещнеш,s r ɛ ʃ n ɛ ʃ,0,срещнеш,0
{bul}срещни,s r ɛ ʃ n i,0,срещни,0
{bul}стан,s t̪ a n,0,стан,0
{bul}стандарт,s t̪ ə n d̪ a r t̪,0,стандарт,0
{bul}старателен,s t̪ ə r a t̪ ɛ ɫ ɛ n,0,старателен,0
{bul}старица,s t̪ ə r i t͡s ə,0,старица,0
{bul}старост,s t̪ a r o s t̪,0,старост,0
{bul}строена,s t̪ r o ɛ n ə,0,строена,0
{bul}строената,s t̪ r o ɛ n ə t̪ ə,0,строената,0
{bul}строене,s t̪ r o ɛ n ɛ,0,строене,0
{bul}строенета,s t̪ r o ɛ n ɛ t̪ ə,0,строенета,0
{bul}строенето,s t̪ r o ɛ n ɛ t̪ o̝,0,строенето,0
{bul}строени,s t̪ r o ɛ n i,0,строени,0
{bul}строените,s t̪ r o ɛ n i t̪ ɛ,0,строените,0
{bul}строенията,s t̪ r o ɛ n i j ə t̪ ə,0,строенията,0
{bul}строено,s t̪ r o ɛ n o̝,0,строено,0
{bul}строеното,s t̪ r o ɛ n o̝ t̪ o̝,0,строеното,0
{bul}строеше,s t̪ r o ɛ ʃ ɛ,0,строеше,0
{bul}строи,s t̪ r o i,0,строи,0
{bul}строил,s t̪ r o i ɫ,0,строил,0
{bul}строили,s t̪ r o i ɫ i,0,строили,0
{bul}строило,s t̪ r o i ɫ o̝,0,строило,0
{bul}строилото,s t̪ r o i ɫ o̝ t̪ o̝,0,строилото,0
{bul}строим,s t̪ r o i m,0,строим,0
{bul}строите,s t̪ r o i t̪ ɛ,0,строите,0
{bul}строиха,s t̪ r o i x ə,0,строиха,0
{bul}строихме,s t̪ r o i x m ɛ,0,строихме,0
{bul}строихте,s t̪ r o i x t̪ ɛ,0,строихте,0
{bul}строиш,s t̪ r o i ʃ,0,строиш,0
